SOTicketID,TableName,SupportEmployee
TKT0073808,Table47,"['00486', 'FirstName486', 'LastName486', datetime.datetime(2003, 5, 30, 0, 0), 'Nam', 17179086, 0]"
TKT0049852,Table74,"['00451', 'FirstName451', 'LastName451', datetime.datetime(1996, 8, 29, 0, 0), 'Nam', 12201432, 0]"
TKT0027896,Table11,"['01329', 'FirstName1329', 'LastName1329', datetime.datetime(1996, 12, 30, 0, 0), 'Nu', 10439682, 0]"
TKT0035561,Table57,"['04630', 'FirstName4630', 'LastName4630', datetime.datetime(1994, 12, 12, 0, 0), 'Nam', 6639142, 0]"
TKT0052403,Table44,"['01885', 'FirstName1885', 'LastName1885', datetime.datetime(2002, 6, 18, 0, 0), 'Nam', 6394847, 0]"
TKT0038016,Table1,"['04093', 'FirstName4093', 'LastName4093', datetime.datetime(2001, 7, 19, 0, 0), 'Nu', 13363134, 0]"
TKT0088550,Table20,"['02463', 'FirstName2463', 'LastName2463', datetime.datetime(2001, 3, 16, 0, 0), 'Nu', 13213332, 0]"
TKT0093042,Table45,"['00412', 'FirstName412', 'LastName412', datetime.datetime(1999, 11, 19, 0, 0), 'Nam', 14374859, 0]"
TKT0096863,Table63,"['02228', 'FirstName2228', 'LastName2228', datetime.datetime(1990, 12, 24, 0, 0), 'Nu', 19999181, 0]"
TKT0031331,Table86,"['00672', 'FirstName672', 'LastName672', datetime.datetime(1998, 5, 12, 0, 0), 'Nam', 5219744, 0]"
TKT0075219,Table97,"['01952', 'FirstName1952', 'LastName1952', datetime.datetime(2003, 9, 29, 0, 0), 'Nu', 19390409, 0]"
TKT0022784,Table32,"['01520', 'FirstName1520', 'LastName1520', datetime.datetime(2001, 2, 20, 0, 0), 'Nu', 17414089, 0]"
TKT0029483,Table21,"['03748', 'FirstName3748', 'LastName3748', datetime.datetime(1997, 3, 4, 0, 0), 'Nam', 15786629, 0]"
TKT0064679,Table76,"['00872', 'FirstName872', 'LastName872', datetime.datetime(1996, 12, 20, 0, 0), 'Nu', 19101353, 0]"
TKT0018359,Table47,"['01230', 'FirstName1230', 'LastName1230', datetime.datetime(2002, 12, 8, 0, 0), 'Nam', 19818158, 0]"
TKT0052186,Table35,"['04848', 'FirstName4848', 'LastName4848', datetime.datetime(1991, 12, 12, 0, 0), 'Nu', 19614710, 0]"
TKT0095680,Table78,"['02906', 'FirstName2906', 'LastName2906', datetime.datetime(1991, 2, 28, 0, 0), 'Nam', 19231887, 0]"
TKT0069126,Table74,"['02500', 'FirstName2500', 'LastName2500', datetime.datetime(1999, 1, 6, 0, 0), 'Nu', 8543602, 0]"
TKT0020067,Table3,"['01719', 'FirstName1719', 'LastName1719', datetime.datetime(1997, 8, 12, 0, 0), 'Nu', 15657947, 0]"
TKT0098248,Table52,"['03016', 'FirstName3016', 'LastName3016', datetime.datetime(2003, 12, 23, 0, 0), 'Nu', 18246667, 0]"
TKT0035651,Table77,"['04817', 'FirstName4817', 'LastName4817', datetime.datetime(2001, 12, 12, 0, 0), 'Nu', 11923821, 0]"
TKT0031151,Table55,"['03635', 'FirstName3635', 'LastName3635', datetime.datetime(1992, 1, 11, 0, 0), 'Nam', 8731141, 0]"
TKT0055955,Table23,"['03715', 'FirstName3715', 'LastName3715', datetime.datetime(1992, 6, 27, 0, 0), 'Nam', 16552090, 0]"
TKT0062719,Table20,"['01183', 'FirstName1183', 'LastName1183', datetime.datetime(1995, 11, 28, 0, 0), 'Nam', 14490870, 0]"
TKT0092796,Table34,"['00319', 'FirstName319', 'LastName319', datetime.datetime(2001, 1, 17, 0, 0), 'Nam', 15828239, 0]"
TKT0089835,Table57,"['03045', 'FirstName3045', 'LastName3045', datetime.datetime(1998, 11, 24, 0, 0), 'Nam', 14257560, 0]"
TKT0059407,Table80,"['01395', 'FirstName1395', 'LastName1395', datetime.datetime(1993, 7, 26, 0, 0), 'Nu', 10920492, 0]"
TKT0044547,Table93,"['01909', 'FirstName1909', 'LastName1909', datetime.datetime(1994, 6, 15, 0, 0), 'Nu', 14392840, 0]"
TKT0038880,Table37,"['01738', 'FirstName1738', 'LastName1738', datetime.datetime(2002, 9, 6, 0, 0), 'Nam', 6026772, 0]"
TKT0027668,Table46,"['02952', 'FirstName2952', 'LastName2952', datetime.datetime(1999, 6, 30, 0, 0), 'Nu', 17274261, 0]"
TKT0096847,Table46,"['01582', 'FirstName1582', 'LastName1582', datetime.datetime(2002, 10, 19, 0, 0), 'Nam', 18597868, 0]"
TKT0045655,Table64,"['01922', 'FirstName1922', 'LastName1922', datetime.datetime(1990, 3, 23, 0, 0), 'Nam', 5456422, 0]"
TKT0094218,Table78,"['01582', 'FirstName1582', 'LastName1582', datetime.datetime(2002, 10, 19, 0, 0), 'Nam', 18597868, 0]"
TKT0050655,Table49,"['04706', 'FirstName4706', 'LastName4706', datetime.datetime(1999, 6, 12, 0, 0), 'Nu', 6496597, 0]"
TKT0088604,Table86,"['00471', 'FirstName471', 'LastName471', datetime.datetime(1991, 3, 8, 0, 0), 'Nu', 18000439, 0]"
TKT0041940,Table16,"['03947', 'FirstName3947', 'LastName3947', datetime.datetime(1997, 5, 5, 0, 0), 'Nam', 16575291, 0]"
TKT0056867,Table7,"['02208', 'FirstName2208', 'LastName2208', datetime.datetime(2001, 7, 4, 0, 0), 'Nam', 17259575, 0]"
TKT0072349,Table82,"['04712', 'FirstName4712', 'LastName4712', datetime.datetime(1993, 8, 7, 0, 0), 'Nu', 13248707, 0]"
TKT0085702,Table98,"['04395', 'FirstName4395', 'LastName4395', datetime.datetime(1991, 9, 20, 0, 0), 'Nam', 12377986, 0]"
TKT0031104,Table46,"['01203', 'FirstName1203', 'LastName1203', datetime.datetime(2001, 6, 20, 0, 0), 'Nu', 17565392, 0]"
TKT0042313,Table89,"['00862', 'FirstName862', 'LastName862', datetime.datetime(1999, 5, 24, 0, 0), 'Nu', 5532985, 0]"
TKT0035299,Table60,"['02396', 'FirstName2396', 'LastName2396', datetime.datetime(1997, 9, 6, 0, 0), 'Nam', 15103241, 0]"
TKT0069684,Table6,"['04399', 'FirstName4399', 'LastName4399', datetime.datetime(1995, 6, 24, 0, 0), 'Nu', 11858922, 0]"
TKT0050437,Table7,"['04869', 'FirstName4869', 'LastName4869', datetime.datetime(1998, 2, 20, 0, 0), 'Nu', 11007740, 0]"
TKT0056647,Table38,"['03826', 'FirstName3826', 'LastName3826', datetime.datetime(1991, 8, 22, 0, 0), 'Nam', 12089857, 0]"
TKT0094486,Table55,"['01207', 'FirstName1207', 'LastName1207', datetime.datetime(1996, 12, 8, 0, 0), 'Nam', 18072493, 0]"
TKT0021907,Table29,"['02130', 'FirstName2130', 'LastName2130', datetime.datetime(1995, 6, 19, 0, 0), 'Nu', 9786974, 0]"
TKT0053779,Table69,"['00215', 'FirstName215', 'LastName215', datetime.datetime(1993, 8, 16, 0, 0), 'Nu', 7610439, 0]"
TKT0087108,Table1,"['04916', 'FirstName4916', 'LastName4916', datetime.datetime(2001, 7, 6, 0, 0), 'Nu', 5095304, 0]"
TKT0028421,Table81,"['02240', 'FirstName2240', 'LastName2240', datetime.datetime(2000, 1, 28, 0, 0), 'Nam', 19441854, 0]"
TKT0045013,Table3,"['01116', 'FirstName1116', 'LastName1116', datetime.datetime(1996, 3, 7, 0, 0), 'Nu', 8254160, 0]"
TKT0056397,Table82,"['03943', 'FirstName3943', 'LastName3943', datetime.datetime(1991, 8, 10, 0, 0), 'Nu', 11055493, 0]"
TKT0099210,Table10,"['02053', 'FirstName2053', 'LastName2053', datetime.datetime(1997, 9, 7, 0, 0), 'Nu', 16049737, 0]"
TKT0055757,Table78,"['00422', 'FirstName422', 'LastName422', datetime.datetime(1991, 7, 12, 0, 0), 'Nam', 8451427, 0]"
TKT0096745,Table73,"['03330', 'FirstName3330', 'LastName3330', datetime.datetime(2003, 12, 3, 0, 0), 'Nu', 19733993, 0]"
TKT0012370,Table97,"['01758', 'FirstName1758', 'LastName1758', datetime.datetime(2000, 11, 1, 0, 0), 'Nu', 16860122, 0]"
TKT0088793,Table67,"['03079', 'FirstName3079', 'LastName3079', datetime.datetime(1999, 10, 16, 0, 0), 'Nam', 17404672, 0]"
TKT0032289,Table17,"['02900', 'FirstName2900', 'LastName2900', datetime.datetime(1993, 9, 16, 0, 0), 'Nu', 9321209, 0]"
TKT0071598,Table58,"['03420', 'FirstName3420', 'LastName3420', datetime.datetime(2000, 2, 26, 0, 0), 'Nam', 10171102, 0]"
TKT0053085,Table49,"['01146', 'FirstName1146', 'LastName1146', datetime.datetime(1991, 5, 2, 0, 0), 'Nu', 7905316, 0]"
TKT0067776,Table80,"['02100', 'FirstName2100', 'LastName2100', datetime.datetime(1999, 7, 9, 0, 0), 'Nu', 7786285, 0]"
TKT0067241,Table5,"['02098', 'FirstName2098', 'LastName2098', datetime.datetime(1993, 7, 4, 0, 0), 'Nu', 7393183, 0]"
TKT0079504,Table47,"['04998', 'FirstName4998', 'LastName4998', datetime.datetime(1990, 6, 12, 0, 0), 'Nam', 10956040, 0]"
TKT0093461,Table45,"['00939', 'FirstName939', 'LastName939', datetime.datetime(2003, 12, 6, 0, 0), 'Nam', 17031886, 0]"
TKT0097560,Table4,"['00539', 'FirstName539', 'LastName539', datetime.datetime(2000, 4, 28, 0, 0), 'Nu', 11290455, 0]"
TKT0041203,Table71,"['02476', 'FirstName2476', 'LastName2476', datetime.datetime(2000, 6, 26, 0, 0), 'Nu', 6585154, 0]"
TKT0085979,Table32,"['01949', 'FirstName1949', 'LastName1949', datetime.datetime(1995, 4, 19, 0, 0), 'Nam', 9078394, 0]"
TKT0042202,Table46,"['00410', 'FirstName410', 'LastName410', datetime.datetime(2000, 10, 11, 0, 0), 'Nam', 9150296, 0]"
TKT0029879,Table81,"['02223', 'FirstName2223', 'LastName2223', datetime.datetime(1995, 10, 19, 0, 0), 'Nam', 13389698, 0]"
TKT0071178,Table73,"['01754', 'FirstName1754', 'LastName1754', datetime.datetime(1993, 3, 15, 0, 0), 'Nu', 9369081, 0]"
TKT0088740,Table100,"['04883', 'FirstName4883', 'LastName4883', datetime.datetime(2000, 4, 8, 0, 0), 'Nu', 10323287, 0]"
TKT0093457,Table92,"['01299', 'FirstName1299', 'LastName1299', datetime.datetime(1990, 1, 12, 0, 0), 'Nam', 9840723, 0]"
TKT0029088,Table83,"['04790', 'FirstName4790', 'LastName4790', datetime.datetime(1997, 5, 21, 0, 0), 'Nu', 9785970, 0]"
TKT0017409,Table57,"['02543', 'FirstName2543', 'LastName2543', datetime.datetime(1996, 5, 6, 0, 0), 'Nam', 5661236, 0]"
TKT0048220,Table95,"['00862', 'FirstName862', 'LastName862', datetime.datetime(1999, 5, 24, 0, 0), 'Nu', 5532985, 0]"
TKT0074426,Table15,"['02357', 'FirstName2357', 'LastName2357', datetime.datetime(1998, 11, 2, 0, 0), 'Nam', 8629760, 0]"
TKT0092141,Table69,"['02418', 'FirstName2418', 'LastName2418', datetime.datetime(2000, 7, 8, 0, 0), 'Nu', 10075996, 0]"
TKT0047532,Table76,"['01565', 'FirstName1565', 'LastName1565', datetime.datetime(1993, 7, 25, 0, 0), 'Nam', 9675764, 0]"
TKT0080680,Table59,"['01494', 'FirstName1494', 'LastName1494', datetime.datetime(1993, 2, 21, 0, 0), 'Nu', 8545303, 0]"
TKT0082867,Table37,"['02442', 'FirstName2442', 'LastName2442', datetime.datetime(1997, 8, 14, 0, 0), 'Nam', 16099479, 0]"
TKT0082291,Table44,"['04391', 'FirstName4391', 'LastName4391', datetime.datetime(1994, 12, 30, 0, 0), 'Nu', 19464495, 0]"
TKT0083936,Table75,"['04420', 'FirstName4420', 'LastName4420', datetime.datetime(2003, 4, 17, 0, 0), 'Nu', 18244135, 0]"
TKT0051424,Table81,"['00697', 'FirstName697', 'LastName697', datetime.datetime(1998, 2, 6, 0, 0), 'Nam', 8226774, 0]"
TKT0061406,Table92,"['00365', 'FirstName365', 'LastName365', datetime.datetime(2000, 11, 12, 0, 0), 'Nu', 15826274, 0]"
TKT0078411,Table60,"['02260', 'FirstName2260', 'LastName2260', datetime.datetime(1995, 2, 14, 0, 0), 'Nu', 18886130, 0]"
TKT0066423,Table23,"['04292', 'FirstName4292', 'LastName4292', datetime.datetime(1990, 2, 12, 0, 0), 'Nu', 14296179, 0]"
TKT0030186,Table7,"['04411', 'FirstName4411', 'LastName4411', datetime.datetime(1991, 7, 24, 0, 0), 'Nam', 12814077, 0]"
TKT0035247,Table22,"['04292', 'FirstName4292', 'LastName4292', datetime.datetime(1990, 2, 12, 0, 0), 'Nu', 14296179, 0]"
TKT0093979,Table9,"['04274', 'FirstName4274', 'LastName4274', datetime.datetime(1991, 7, 26, 0, 0), 'Nu', 7457177, 0]"
TKT0081616,Table45,"['04702', 'FirstName4702', 'LastName4702', datetime.datetime(1995, 10, 1, 0, 0), 'Nu', 17524677, 0]"
TKT0093852,Table54,"['02089', 'FirstName2089', 'LastName2089', datetime.datetime(1996, 8, 10, 0, 0), 'Nu', 18463512, 0]"
TKT0074508,Table23,"['00038', 'FirstName38', 'LastName38', datetime.datetime(2003, 5, 25, 0, 0), 'Nam', 16712049, 0]"
TKT0021348,Table50,"['04764', 'FirstName4764', 'LastName4764', datetime.datetime(2003, 5, 13, 0, 0), 'Nu', 10856697, 0]"
TKT0074650,Table20,"['00173', 'FirstName173', 'LastName173', datetime.datetime(1996, 3, 21, 0, 0), 'Nam', 10446699, 0]"
TKT0096942,Table100,"['04300', 'FirstName4300', 'LastName4300', datetime.datetime(1994, 5, 20, 0, 0), 'Nam', 15020157, 0]"
TKT0045185,Table100,"['02280', 'FirstName2280', 'LastName2280', datetime.datetime(1997, 7, 20, 0, 0), 'Nu', 18197823, 0]"
TKT0018434,Table37,"['00498', 'FirstName498', 'LastName498', datetime.datetime(1998, 5, 11, 0, 0), 'Nam', 15271641, 0]"
TKT0029036,Table53,"['03574', 'FirstName3574', 'LastName3574', datetime.datetime(1990, 6, 26, 0, 0), 'Nu', 8292436, 0]"
TKT0055769,Table79,"['03658', 'FirstName3658', 'LastName3658', datetime.datetime(1991, 11, 7, 0, 0), 'Nam', 19674746, 0]"
TKT0016726,Table24,"['03591', 'FirstName3591', 'LastName3591', datetime.datetime(1990, 2, 16, 0, 0), 'Nu', 13121378, 0]"
TKT0022042,Table37,"['00241', 'FirstName241', 'LastName241', datetime.datetime(1996, 5, 11, 0, 0), 'Nam', 10630816, 0]"
TKT0094177,Table40,"['01713', 'FirstName1713', 'LastName1713', datetime.datetime(1990, 7, 31, 0, 0), 'Nam', 14968341, 0]"
TKT0035345,Table93,"['01972', 'FirstName1972', 'LastName1972', datetime.datetime(1995, 8, 7, 0, 0), 'Nam', 19347446, 0]"
TKT0054100,Table49,"['02102', 'FirstName2102', 'LastName2102', datetime.datetime(1993, 12, 20, 0, 0), 'Nu', 9816022, 0]"
TKT0081606,Table62,"['00236', 'FirstName236', 'LastName236', datetime.datetime(1998, 8, 14, 0, 0), 'Nu', 19679029, 0]"
TKT0031831,Table10,"['02087', 'FirstName2087', 'LastName2087', datetime.datetime(1997, 9, 22, 0, 0), 'Nu', 11125090, 0]"
TKT0075594,Table9,"['01818', 'FirstName1818', 'LastName1818', datetime.datetime(1995, 10, 1, 0, 0), 'Nu', 17806940, 0]"
TKT0075659,Table98,"['00918', 'FirstName918', 'LastName918', datetime.datetime(1996, 8, 24, 0, 0), 'Nam', 15903449, 0]"
TKT0062119,Table46,"['03505', 'FirstName3505', 'LastName3505', datetime.datetime(1992, 10, 31, 0, 0), 'Nam', 11232204, 0]"
TKT0034053,Table35,"['03818', 'FirstName3818', 'LastName3818', datetime.datetime(1999, 6, 24, 0, 0), 'Nam', 9509970, 0]"
TKT0055086,Table66,"['03444', 'FirstName3444', 'LastName3444', datetime.datetime(1995, 11, 21, 0, 0), 'Nam', 17943559, 0]"
TKT0057546,Table3,"['04685', 'FirstName4685', 'LastName4685', datetime.datetime(2001, 4, 8, 0, 0), 'Nu', 6642563, 0]"
TKT0092241,Table95,"['04333', 'FirstName4333', 'LastName4333', datetime.datetime(1997, 11, 30, 0, 0), 'Nu', 15365914, 0]"
TKT0078894,Table86,"['03527', 'FirstName3527', 'LastName3527', datetime.datetime(1994, 10, 2, 0, 0), 'Nu', 15391356, 0]"
TKT0086071,Table36,"['00186', 'FirstName186', 'LastName186', datetime.datetime(1996, 7, 12, 0, 0), 'Nam', 17571191, 0]"
TKT0055358,Table32,"['03984', 'FirstName3984', 'LastName3984', datetime.datetime(1998, 11, 24, 0, 0), 'Nu', 7767632, 0]"
TKT0060724,Table73,"['04466', 'FirstName4466', 'LastName4466', datetime.datetime(2003, 8, 2, 0, 0), 'Nam', 16077082, 0]"
TKT0031574,Table55,"['02227', 'FirstName2227', 'LastName2227', datetime.datetime(1990, 2, 27, 0, 0), 'Nu', 12305075, 0]"
TKT0061371,Table9,"['03987', 'FirstName3987', 'LastName3987', datetime.datetime(1994, 2, 17, 0, 0), 'Nu', 11094535, 0]"
TKT0037330,Table34,"['03667', 'FirstName3667', 'LastName3667', datetime.datetime(2002, 4, 30, 0, 0), 'Nam', 19084722, 0]"
TKT0044158,Table71,"['01176', 'FirstName1176', 'LastName1176', datetime.datetime(1996, 3, 22, 0, 0), 'Nu', 18313202, 0]"
TKT0095779,Table18,"['00178', 'FirstName178', 'LastName178', datetime.datetime(1998, 6, 27, 0, 0), 'Nu', 10943567, 0]"
TKT0054999,Table20,"['02294', 'FirstName2294', 'LastName2294', datetime.datetime(2002, 4, 5, 0, 0), 'Nam', 9156400, 0]"
TKT0090412,Table70,"['02866', 'FirstName2866', 'LastName2866', datetime.datetime(1992, 8, 14, 0, 0), 'Nu', 16381147, 0]"
TKT0060396,Table60,"['01539', 'FirstName1539', 'LastName1539', datetime.datetime(1996, 5, 17, 0, 0), 'Nam', 15426253, 0]"
TKT0035397,Table87,"['02058', 'FirstName2058', 'LastName2058', datetime.datetime(1992, 5, 3, 0, 0), 'Nam', 8937877, 0]"
TKT0014701,Table51,"['03643', 'FirstName3643', 'LastName3643', datetime.datetime(1990, 5, 13, 0, 0), 'Nam', 6870302, 0]"
TKT0036302,Table89,"['04547', 'FirstName4547', 'LastName4547', datetime.datetime(1993, 5, 27, 0, 0), 'Nu', 9352185, 0]"
TKT0061321,Table31,"['03828', 'FirstName3828', 'LastName3828', datetime.datetime(2003, 11, 3, 0, 0), 'Nu', 10551571, 0]"
TKT0033407,Table8,"['01669', 'FirstName1669', 'LastName1669', datetime.datetime(1992, 1, 11, 0, 0), 'Nam', 15559978, 0]"
TKT0039178,Table55,"['04195', 'FirstName4195', 'LastName4195', datetime.datetime(1991, 6, 20, 0, 0), 'Nam', 14141737, 0]"
TKT0050704,Table7,"['03402', 'FirstName3402', 'LastName3402', datetime.datetime(1994, 6, 1, 0, 0), 'Nam', 10675561, 0]"
TKT0057595,Table72,"['03307', 'FirstName3307', 'LastName3307', datetime.datetime(1999, 8, 30, 0, 0), 'Nam', 8572772, 0]"
TKT0071932,Table75,"['01339', 'FirstName1339', 'LastName1339', datetime.datetime(1995, 6, 28, 0, 0), 'Nu', 11476746, 0]"
TKT0049244,Table19,"['04745', 'FirstName4745', 'LastName4745', datetime.datetime(1999, 3, 30, 0, 0), 'Nu', 9255128, 0]"
TKT0027131,Table12,"['00227', 'FirstName227', 'LastName227', datetime.datetime(2003, 8, 26, 0, 0), 'Nam', 8079290, 0]"
TKT0043728,Table100,"['03783', 'FirstName3783', 'LastName3783', datetime.datetime(2000, 5, 7, 0, 0), 'Nu', 16560979, 0]"
TKT0056370,Table79,"['01321', 'FirstName1321', 'LastName1321', datetime.datetime(1990, 10, 21, 0, 0), 'Nam', 14504898, 0]"
TKT0078564,Table36,"['04847', 'FirstName4847', 'LastName4847', datetime.datetime(1993, 8, 13, 0, 0), 'Nu', 18453027, 0]"
TKT0082445,Table8,"['03847', 'FirstName3847', 'LastName3847', datetime.datetime(1991, 6, 7, 0, 0), 'Nam', 18554782, 0]"
TKT0040432,Table73,"['02572', 'FirstName2572', 'LastName2572', datetime.datetime(2001, 5, 27, 0, 0), 'Nu', 12467766, 0]"
TKT0045802,Table44,"['01788', 'FirstName1788', 'LastName1788', datetime.datetime(1996, 3, 10, 0, 0), 'Nu', 14864643, 0]"
TKT0092812,Table23,"['01490', 'FirstName1490', 'LastName1490', datetime.datetime(1997, 2, 28, 0, 0), 'Nu', 10402798, 0]"
TKT0016637,Table37,"['02030', 'FirstName2030', 'LastName2030', datetime.datetime(1997, 11, 13, 0, 0), 'Nu', 15684458, 0]"
TKT0016188,Table18,"['03675', 'FirstName3675', 'LastName3675', datetime.datetime(1997, 11, 13, 0, 0), 'Nam', 19420131, 0]"
TKT0027654,Table52,"['03678', 'FirstName3678', 'LastName3678', datetime.datetime(1999, 3, 20, 0, 0), 'Nu', 18571919, 0]"
TKT0027959,Table33,"['02069', 'FirstName2069', 'LastName2069', datetime.datetime(2000, 7, 9, 0, 0), 'Nam', 14921437, 0]"
TKT0080800,Table10,"['02491', 'FirstName2491', 'LastName2491', datetime.datetime(1995, 4, 16, 0, 0), 'Nam', 10487213, 0]"
TKT0075008,Table46,"['02312', 'FirstName2312', 'LastName2312', datetime.datetime(1997, 12, 30, 0, 0), 'Nam', 10971211, 0]"
TKT0023934,Table98,"['01331', 'FirstName1331', 'LastName1331', datetime.datetime(1998, 3, 2, 0, 0), 'Nu', 9191334, 0]"
TKT0022720,Table38,"['04209', 'FirstName4209', 'LastName4209', datetime.datetime(1996, 6, 16, 0, 0), 'Nam', 16144478, 0]"
TKT0076230,Table43,"['04033', 'FirstName4033', 'LastName4033', datetime.datetime(2000, 11, 5, 0, 0), 'Nam', 18348200, 0]"
TKT0033996,Table60,"['00041', 'FirstName41', 'LastName41', datetime.datetime(1999, 7, 9, 0, 0), 'Nu', 7959573, 0]"
TKT0016928,Table96,"['02871', 'FirstName2871', 'LastName2871', datetime.datetime(1996, 12, 30, 0, 0), 'Nam', 6923099, 0]"
TKT0079474,Table39,"['00047', 'FirstName47', 'LastName47', datetime.datetime(1994, 6, 18, 0, 0), 'Nam', 9808080, 0]"
TKT0020001,Table82,"['01523', 'FirstName1523', 'LastName1523', datetime.datetime(2000, 6, 26, 0, 0), 'Nam', 6329748, 0]"
TKT0064810,Table90,"['03465', 'FirstName3465', 'LastName3465', datetime.datetime(1997, 3, 27, 0, 0), 'Nu', 18253974, 0]"
TKT0067940,Table31,"['04457', 'FirstName4457', 'LastName4457', datetime.datetime(1995, 7, 30, 0, 0), 'Nu', 16443695, 0]"
TKT0069767,Table99,"['00155', 'FirstName155', 'LastName155', datetime.datetime(1998, 6, 10, 0, 0), 'Nu', 15754391, 0]"
TKT0033870,Table9,"['02389', 'FirstName2389', 'LastName2389', datetime.datetime(1994, 9, 8, 0, 0), 'Nu', 16094683, 0]"
TKT0085397,Table15,"['01999', 'FirstName1999', 'LastName1999', datetime.datetime(1999, 10, 29, 0, 0), 'Nam', 18267181, 0]"
TKT0083854,Table18,"['01672', 'FirstName1672', 'LastName1672', datetime.datetime(1997, 9, 8, 0, 0), 'Nu', 8289244, 0]"
TKT0064852,Table55,"['04040', 'FirstName4040', 'LastName4040', datetime.datetime(2000, 9, 11, 0, 0), 'Nu', 10863177, 0]"
TKT0088324,Table67,"['00927', 'FirstName927', 'LastName927', datetime.datetime(1990, 2, 12, 0, 0), 'Nu', 10573078, 0]"
TKT0019878,Table86,"['03751', 'FirstName3751', 'LastName3751', datetime.datetime(2000, 3, 31, 0, 0), 'Nam', 18266616, 0]"
TKT0083054,Table51,"['03000', 'FirstName3000', 'LastName3000', datetime.datetime(1995, 3, 16, 0, 0), 'Nam', 19170315, 0]"
TKT0042459,Table56,"['03691', 'FirstName3691', 'LastName3691', datetime.datetime(1993, 12, 19, 0, 0), 'Nam', 9033179, 0]"
TKT0011047,Table61,"['04170', 'FirstName4170', 'LastName4170', datetime.datetime(2003, 2, 28, 0, 0), 'Nam', 7135877, 0]"
TKT0037887,Table40,"['00925', 'FirstName925', 'LastName925', datetime.datetime(1991, 3, 15, 0, 0), 'Nu', 18826921, 0]"
TKT0059131,Table89,"['01451', 'FirstName1451', 'LastName1451', datetime.datetime(1999, 11, 22, 0, 0), 'Nu', 13887621, 0]"
TKT0046600,Table81,"['02429', 'FirstName2429', 'LastName2429', datetime.datetime(1993, 10, 26, 0, 0), 'Nam', 16259644, 0]"
TKT0038606,Table31,"['04983', 'FirstName4983', 'LastName4983', datetime.datetime(2001, 1, 24, 0, 0), 'Nam', 19817178, 0]"
TKT0094087,Table72,"['03570', 'FirstName3570', 'LastName3570', datetime.datetime(1999, 11, 2, 0, 0), 'Nam', 16451909, 0]"
TKT0022642,Table44,"['03159', 'FirstName3159', 'LastName3159', datetime.datetime(1990, 9, 16, 0, 0), 'Nam', 16754667, 0]"
TKT0030471,Table61,"['03465', 'FirstName3465', 'LastName3465', datetime.datetime(1997, 3, 27, 0, 0), 'Nu', 18253974, 0]"
TKT0055465,Table65,"['02922', 'FirstName2922', 'LastName2922', datetime.datetime(2001, 3, 22, 0, 0), 'Nu', 12598617, 0]"
TKT0015394,Table17,"['01751', 'FirstName1751', 'LastName1751', datetime.datetime(2003, 4, 3, 0, 0), 'Nu', 15855374, 0]"
TKT0043339,Table72,"['01908', 'FirstName1908', 'LastName1908', datetime.datetime(2002, 5, 12, 0, 0), 'Nu', 6860501, 0]"
TKT0099932,Table16,"['00490', 'FirstName490', 'LastName490', datetime.datetime(1995, 5, 20, 0, 0), 'Nu', 18668344, 0]"
